address,chain,name,category,source,added_date
0xf7cd385cb9a442358b892b14301f6310e57cc5c9,eth,Kraken: Kraken 66,cex,spellbook-cex-evms,2024-10-06
0xf7cd385cb9a442358b892b14301f6310e57cc5c9,base,Kraken: Kraken 66,cex,spellbook-cex-evms,2024-10-06
0xf7cd385cb9a442358b892b14301f6310e57cc5c9,bsc,Kraken: Kraken 66,cex,spellbook-cex-evms,2024-10-06
0x2a62c4acca1a166ee582877112682cae8cc0ffe7,eth,Kraken: Kraken 67,cex,spellbook-cex-evms,2024-10-06
0x2a62c4acca1a166ee582877112682cae8cc0ffe7,base,Kraken: Kraken 67,cex,spellbook-cex-evms,2024-10-06
0x2a62c4acca1a166ee582877112682cae8cc0ffe7,bsc,Kraken: Kraken 67,cex,spellbook-cex-evms,2024-10-06
0x4c6007e38ce164ed80ff8ff94192225fcdac68cd,eth,Kraken: Kraken 68,cex,spellbook-cex-evms,2024-10-06
0x4c6007e38ce164ed80ff8ff94192225fcdac68cd,base,Kraken: Kraken 68,cex,spellbook-cex-evms,2024-10-06
0x4c6007e38ce164ed80ff8ff94192225fcdac68cd,bsc,Kraken: Kraken 68,cex,spellbook-cex-evms,2024-10-06
0x24b4eae904632c53ee231e3bd6c4444745ce22c0,eth,Kraken: Kraken 69,cex,spellbook-cex-evms,2024-10-06
0x24b4eae904632c53ee231e3bd6c4444745ce22c0,base,Kraken: Kraken 69,cex,spellbook-cex-evms,2024-10-06
0x24b4eae904632c53ee231e3bd6c4444745ce22c0,bsc,Kraken: Kraken 69,cex,spellbook-cex-evms,2024-10-06
0x501b86ac0de6958da2f9250194d15d8aae985861,eth,Kraken: Kraken 70,cex,spellbook-cex-evms,2025-04-28
0x501b86ac0de6958da2f9250194d15d8aae985861,base,Kraken: Kraken 70,cex,spellbook-cex-evms,2025-04-28
0x501b86ac0de6958da2f9250194d15d8aae985861,bsc,Kraken: Kraken 70,cex,spellbook-cex-evms,2025-04-28
0xe1498a9ef5c6aa51790a642f70c31238326b1724,eth,Kraken: Kraken 71,cex,spellbook-cex-evms,2025-04-28
0xe1498a9ef5c6aa51790a642f70c31238326b1724,base,Kraken: Kraken 71,cex,spellbook-cex-evms,2025-04-28
0xe1498a9ef5c6aa51790a642f70c31238326b1724,bsc,Kraken: Kraken 71,cex,spellbook-cex-evms,2025-04-28
0x3d8a489052fd169349f95222e657088b00d24787,eth,Kraken: Kraken 72,cex,spellbook-cex-evms,2025-04-28
0x3d8a489052fd169349f95222e657088b00d24787,base,Kraken: Kraken 72,cex,spellbook-cex-evms,2025-04-28
0x3d8a489052fd169349f95222e657088b00d24787,bsc,Kraken: Kraken 72,cex,spellbook-cex-evms,2025-04-28
0xe0bb449bb115dbc335aa1ed348b30fffa666c37a,eth,Kraken: Kraken 73,cex,spellbook-cex-evms,2025-04-28
0xe0bb449bb115dbc335aa1ed348b30fffa666c37a,base,Kraken: Kraken 73,cex,spellbook-cex-evms,2025-04-28
0xe0bb449bb115dbc335aa1ed348b30fffa666c37a,bsc,Kraken: Kraken 73,cex,spellbook-cex-evms,2025-04-28
0xfe2fff5c0b676a873d05e2066bc685375ea4b038,eth,Kraken: Kraken 74,cex,spellbook-cex-evms,2025-04-28
0xfe2fff5c0b676a873d05e2066bc685375ea4b038,base,Kraken: Kraken 74,cex,spellbook-cex-evms,2025-04-28
0xfe2fff5c0b676a873d05e2066bc685375ea4b038,bsc,Kraken: Kraken 74,cex,spellbook-cex-evms,2025-04-28
0x736f94dc0c5616063f01e3f5b822d152f38feb96,eth,Kraken: Kraken 75,cex,spellbook-cex-evms,2025-04-28
0x736f94dc0c5616063f01e3f5b822d152f38feb96,base,Kraken: Kraken 75,cex,spellbook-cex-evms,2025-04-28
0x736f94dc0c5616063f01e3f5b822d152f38feb96,bsc,Kraken: Kraken 75,cex,spellbook-cex-evms,2025-04-28
0xa7872e5841a9bc7dc2341693c37172015fc63042,eth,Kraken: Kraken 76,cex,spellbook-cex-evms,2025-04-28
0xa7872e5841a9bc7dc2341693c37172015fc63042,base,Kraken: Kraken 76,cex,spellbook-cex-evms,2025-04-28
0xa7872e5841a9bc7dc2341693c37172015fc63042,bsc,Kraken: Kraken 76,cex,spellbook-cex-evms,2025-04-28
0x4541502fdd6a8f232ad53a1ccb8ccb98042bbef1,eth,Kraken: Kraken 77,cex,spellbook-cex-evms,2025-04-28
0x4541502fdd6a8f232ad53a1ccb8ccb98042bbef1,base,Kraken: Kraken 77,cex,spellbook-cex-evms,2025-04-28
0x4541502fdd6a8f232ad53a1ccb8ccb98042bbef1,bsc,Kraken: Kraken 77,cex,spellbook-cex-evms,2025-04-28
0x2bb41971b9c23d612ebecc10a8037e0322de5c37,eth,Kraken: Kraken 78,cex,spellbook-cex-evms,2025-04-28
0x2bb41971b9c23d612ebecc10a8037e0322de5c37,base,Kraken: Kraken 78,cex,spellbook-cex-evms,2025-04-28
0x2bb41971b9c23d612ebecc10a8037e0322de5c37,bsc,Kraken: Kraken 78,cex,spellbook-cex-evms,2025-04-28
0x8ab54f9e6df35b26168847ea93dab9659ecf286d,eth,Kraken: Kraken 79,cex,spellbook-cex-evms,2025-04-28
0x8ab54f9e6df35b26168847ea93dab9659ecf286d,base,Kraken: Kraken 79,cex,spellbook-cex-evms,2025-04-28
0x8ab54f9e6df35b26168847ea93dab9659ecf286d,bsc,Kraken: Kraken 79,cex,spellbook-cex-evms,2025-04-28
0x23d4df4631aa3ca30653d3c29c0eeef607b1d9fd,eth,Kraken: Kraken 80,cex,spellbook-cex-evms,2025-04-28
0x23d4df4631aa3ca30653d3c29c0eeef607b1d9fd,base,Kraken: Kraken 80,cex,spellbook-cex-evms,2025-04-28
0x23d4df4631aa3ca30653d3c29c0eeef607b1d9fd,bsc,Kraken: Kraken 80,cex,spellbook-cex-evms,2025-04-28
0xa939bffb33bed18dc0063737cb9ea41a1fdb2fe3,eth,Kraken: Kraken 81,cex,spellbook-cex-evms,2025-04-28
0xa939bffb33bed18dc0063737cb9ea41a1fdb2fe3,base,Kraken: Kraken 81,cex,spellbook-cex-evms,2025-04-28
0xa939bffb33bed18dc0063737cb9ea41a1fdb2fe3,bsc,Kraken: Kraken 81,cex,spellbook-cex-evms,2025-04-28
0x7c628430e0702847cf4ec7211c80314e46db4c87,eth,Kraken: Kraken 82,cex,spellbook-cex-evms,2025-04-28
0x7c628430e0702847cf4ec7211c80314e46db4c87,base,Kraken: Kraken 82,cex,spellbook-cex-evms,2025-04-28
0x7c628430e0702847cf4ec7211c80314e46db4c87,bsc,Kraken: Kraken 82,cex,spellbook-cex-evms,2025-04-28
0x30e84f627ebc336eee72cd720a837e6f75d865d5,eth,Kraken: Kraken 83,cex,spellbook-cex-evms,2025-04-28
0x30e84f627ebc336eee72cd720a837e6f75d865d5,base,Kraken: Kraken 83,cex,spellbook-cex-evms,2025-04-28
0x30e84f627ebc336eee72cd720a837e6f75d865d5,bsc,Kraken: Kraken 83,cex,spellbook-cex-evms,2025-04-28
0x0a332d03367366dd5fd3a554ef8f8b47ed36e591,eth,Kraken: Kraken 84,cex,spellbook-cex-evms,2025-04-28
0x0a332d03367366dd5fd3a554ef8f8b47ed36e591,base,Kraken: Kraken 84,cex,spellbook-cex-evms,2025-04-28
0x0a332d03367366dd5fd3a554ef8f8b47ed36e591,bsc,Kraken: Kraken 84,cex,spellbook-cex-evms,2025-04-28
0x99fa9468170a622c8abfde7b19bb84b64a203fbd,eth,Kraken: Kraken 85,cex,spellbook-cex-evms,2025-04-28
0x99fa9468170a622c8abfde7b19bb84b64a203fbd,base,Kraken: Kraken 85,cex,spellbook-cex-evms,2025-04-28
0x99fa9468170a622c8abfde7b19bb84b64a203fbd,bsc,Kraken: Kraken 85,cex,spellbook-cex-evms,2025-04-28
0x24c65132cded9e5b356a62d4cea59a8b3f0bd7f4,eth,Kraken: Kraken 86,cex,spellbook-cex-evms,2025-04-28
0x24c65132cded9e5b356a62d4cea59a8b3f0bd7f4,base,Kraken: Kraken 86,cex,spellbook-cex-evms,2025-04-28
0x24c65132cded9e5b356a62d4cea59a8b3f0bd7f4,bsc,Kraken: Kraken 86,cex,spellbook-cex-evms,2025-04-28
0x5360c1e24d2367ddbe9e2c6af0f93535e824ada8,eth,Kraken: Kraken 87,cex,spellbook-cex-evms,2025-04-28
0x5360c1e24d2367ddbe9e2c6af0f93535e824ada8,base,Kraken: Kraken 87,cex,spellbook-cex-evms,2025-04-28
0x5360c1e24d2367ddbe9e2c6af0f93535e824ada8,bsc,Kraken: Kraken 87,cex,spellbook-cex-evms,2025-04-28
0xdcfbeeebab1c418891b5ace6a022efa3d4a659fa,eth,Kraken: Kraken 88,cex,spellbook-cex-evms,2025-04-28
0xdcfbeeebab1c418891b5ace6a022efa3d4a659fa,base,Kraken: Kraken 88,cex,spellbook-cex-evms,2025-04-28
0xdcfbeeebab1c418891b5ace6a022efa3d4a659fa,bsc,Kraken: Kraken 88,cex,spellbook-cex-evms,2025-04-28
0xb61bb0c3f4afc30b1d8dbcb8767c0e38c4829322,eth,Kraken: Kraken 89,cex,spellbook-cex-evms,2025-04-28
0xb61bb0c3f4afc30b1d8dbcb8767c0e38c4829322,base,Kraken: Kraken 89,cex,spellbook-cex-evms,2025-04-28
0xb61bb0c3f4afc30b1d8dbcb8767c0e38c4829322,bsc,Kraken: Kraken 89,cex,spellbook-cex-evms,2025-04-28
0xf050257f16a466f7d3926a38e830589ab539ee88,eth,Kraken: Kraken 90,cex,spellbook-cex-evms,2025-04-28
0xf050257f16a466f7d3926a38e830589ab539ee88,base,Kraken: Kraken 90,cex,spellbook-cex-evms,2025-04-28
0xf050257f16a466f7d3926a38e830589ab539ee88,bsc,Kraken: Kraken 90,cex,spellbook-cex-evms,2025-04-28
0x07fdda8fc50f7df742b850a51e5871135f45b557,eth,Kraken: Kraken 91,cex,spellbook-cex-evms,2025-04-28
0x07fdda8fc50f7df742b850a51e5871135f45b557,base,Kraken: Kraken 91,cex,spellbook-cex-evms,2025-04-28
0x07fdda8fc50f7df742b850a51e5871135f45b557,bsc,Kraken: Kraken 91,cex,spellbook-cex-evms,2025-04-28
0x34e8ed33d8c1953b33de603b014079c578e01716,eth,Kraken: Kraken 92,cex,spellbook-cex-evms,2025-04-28
0x34e8ed33d8c1953b33de603b014079c578e01716,base,Kraken: Kraken 92,cex,spellbook-cex-evms,2025-04-28
0x34e8ed33d8c1953b33de603b014079c578e01716,bsc,Kraken: Kraken 92,cex,spellbook-cex-evms,2025-04-28
0x205188a68430e94f80a512038329030c556b50ff,eth,Kraken: Kraken 93,cex,spellbook-cex-evms,2025-04-28
0x205188a68430e94f80a512038329030c556b50ff,base,Kraken: Kraken 93,cex,spellbook-cex-evms,2025-04-28
0x205188a68430e94f80a512038329030c556b50ff,bsc,Kraken: Kraken 93,cex,spellbook-cex-evms,2025-04-28
0x0eefaf34f9ccf41366ab547330c8978be8fd3ff9,eth,Kraken: Kraken 94,cex,spellbook-cex-evms,2025-04-28
0x0eefaf34f9ccf41366ab547330c8978be8fd3ff9,base,Kraken: Kraken 94,cex,spellbook-cex-evms,2025-04-28
0x0eefaf34f9ccf41366ab547330c8978be8fd3ff9,bsc,Kraken: Kraken 94,cex,spellbook-cex-evms,2025-04-28
0xaf66df4c01643839d224a6ce8845d109f9e237ab,eth,Kraken: Kraken 95,cex,spellbook-cex-evms,2025-04-28
0xaf66df4c01643839d224a6ce8845d109f9e237ab,base,Kraken: Kraken 95,cex,spellbook-cex-evms,2025-04-28
0xaf66df4c01643839d224a6ce8845d109f9e237ab,bsc,Kraken: Kraken 95,cex,spellbook-cex-evms,2025-04-28
0x181020fb8481217fa5c843f0c4e62a4ea236c4d9,eth,Kraken: Kraken 96,cex,spellbook-cex-evms,2025-04-28
0x181020fb8481217fa5c843f0c4e62a4ea236c4d9,base,Kraken: Kraken 96,cex,spellbook-cex-evms,2025-04-28
0x181020fb8481217fa5c843f0c4e62a4ea236c4d9,bsc,Kraken: Kraken 96,cex,spellbook-cex-evms,2025-04-28
0x47445762435054e4b67dfd5a3fc3956a97958af4,eth,Kraken: Kraken 97,cex,spellbook-cex-evms,2025-04-28
0x47445762435054e4b67dfd5a3fc3956a97958af4,base,Kraken: Kraken 97,cex,spellbook-cex-evms,2025-04-28
0x47445762435054e4b67dfd5a3fc3956a97958af4,bsc,Kraken: Kraken 97,cex,spellbook-cex-evms,2025-04-28
0x6c4e92471e8a8d8068894570502000e41fdbbd08,eth,Kraken: Kraken 98,cex,spellbook-cex-evms,2025-04-28
0x6c4e92471e8a8d8068894570502000e41fdbbd08,base,Kraken: Kraken 98,cex,spellbook-cex-evms,2025-04-28
0x6c4e92471e8a8d8068894570502000e41fdbbd08,bsc,Kraken: Kraken 98,cex,spellbook-cex-evms,2025-04-28
0x5eda7655e58bdcf149c1545b8fc710b796d79cf7,eth,Kraken: Kraken 99,cex,spellbook-cex-evms,2025-04-28
0x5eda7655e58bdcf149c1545b8fc710b796d79cf7,base,Kraken: Kraken 99,cex,spellbook-cex-evms,2025-04-28
0x5eda7655e58bdcf149c1545b8fc710b796d79cf7,bsc,Kraken: Kraken 99,cex,spellbook-cex-evms,2025-04-28
0x735b1c7fde46d12e16952f650ba05211d37b0e17,eth,Kraken: Kraken 100,cex,spellbook-cex-evms,2025-04-28
0x735b1c7fde46d12e16952f650ba05211d37b0e17,base,Kraken: Kraken 100,cex,spellbook-cex-evms,2025-04-28
0x735b1c7fde46d12e16952f650ba05211d37b0e17,bsc,Kraken: Kraken 100,cex,spellbook-cex-evms,2025-04-28
0x14af4dc16c65fd0c43937d7c6fc8f443da29d0bb,eth,Kraken: Kraken 101,cex,spellbook-cex-evms,2025-04-28
0x14af4dc16c65fd0c43937d7c6fc8f443da29d0bb,base,Kraken: Kraken 101,cex,spellbook-cex-evms,2025-04-28
0x14af4dc16c65fd0c43937d7c6fc8f443da29d0bb,bsc,Kraken: Kraken 101,cex,spellbook-cex-evms,2025-04-28
0xaddb27092681351a19ceb737214cad46a30176e3,eth,Kraken: Kraken 102,cex,spellbook-cex-evms,2025-04-28
0xaddb27092681351a19ceb737214cad46a30176e3,base,Kraken: Kraken 102,cex,spellbook-cex-evms,2025-04-28
0xaddb27092681351a19ceb737214cad46a30176e3,bsc,Kraken: Kraken 102,cex,spellbook-cex-evms,2025-04-28
0xb05b5d96e61df493548e85ec8f2d46482dcb16a3,eth,Kraken: Kraken 103,cex,spellbook-cex-evms,2025-04-28
0xb05b5d96e61df493548e85ec8f2d46482dcb16a3,base,Kraken: Kraken 103,cex,spellbook-cex-evms,2025-04-28
0xb05b5d96e61df493548e85ec8f2d46482dcb16a3,bsc,Kraken: Kraken 103,cex,spellbook-cex-evms,2025-04-28
0x26c1df84f7917c5d90f1d8d744b0caaf1ae3fa11,eth,Kraken: Kraken 104,cex,spellbook-cex-evms,2025-04-28
0x26c1df84f7917c5d90f1d8d744b0caaf1ae3fa11,base,Kraken: Kraken 104,cex,spellbook-cex-evms,2025-04-28
0x26c1df84f7917c5d90f1d8d744b0caaf1ae3fa11,bsc,Kraken: Kraken 104,cex,spellbook-cex-evms,2025-04-28
0x86631784b0d170c6562f34ca3c7d84388b246d54,eth,Kraken: Kraken 105,cex,spellbook-cex-evms,2025-04-28
0x86631784b0d170c6562f34ca3c7d84388b246d54,base,Kraken: Kraken 105,cex,spellbook-cex-evms,2025-04-28
0x86631784b0d170c6562f34ca3c7d84388b246d54,bsc,Kraken: Kraken 105,cex,spellbook-cex-evms,2025-04-28
0xe80e404cfc2ce9ffc0a30b368b0f963dfc708eb5,eth,Kraken: Kraken 106,cex,spellbook-cex-evms,2025-04-28
0xe80e404cfc2ce9ffc0a30b368b0f963dfc708eb5,base,Kraken: Kraken 106,cex,spellbook-cex-evms,2025-04-28
0xe80e404cfc2ce9ffc0a30b368b0f963dfc708eb5,bsc,Kraken: Kraken 106,cex,spellbook-cex-evms,2025-04-28
0x1413142d4ae07a81c80aee665a08e53cb32c2d54,eth,Kraken: Kraken 107,cex,spellbook-cex-evms,2025-04-28
0x1413142d4ae07a81c80aee665a08e53cb32c2d54,base,Kraken: Kraken 107,cex,spellbook-cex-evms,2025-04-28
0x1413142d4ae07a81c80aee665a08e53cb32c2d54,bsc,Kraken: Kraken 107,cex,spellbook-cex-evms,2025-04-28
0xec6a3cec61159701a017174d2c0236706f91c94f,eth,Kraken: Kraken 108,cex,spellbook-cex-evms,2025-04-28
0xec6a3cec61159701a017174d2c0236706f91c94f,base,Kraken: Kraken 108,cex,spellbook-cex-evms,2025-04-28
0xec6a3cec61159701a017174d2c0236706f91c94f,bsc,Kraken: Kraken 108,cex,spellbook-cex-evms,2025-04-28
0xa215c2d7e0d6e3479ca730d318e1dfd22fea357b,eth,Kraken: Kraken 109,cex,spellbook-cex-evms,2025-04-28
0xa215c2d7e0d6e3479ca730d318e1dfd22fea357b,base,Kraken: Kraken 109,cex,spellbook-cex-evms,2025-04-28
0xa215c2d7e0d6e3479ca730d318e1dfd22fea357b,bsc,Kraken: Kraken 109,cex,spellbook-cex-evms,2025-04-28
0x7a2e4aa4f2f6ab66594fff84dcabac67fb9773c8,eth,Kraken: Kraken 110,cex,spellbook-cex-evms,2025-04-28
0x7a2e4aa4f2f6ab66594fff84dcabac67fb9773c8,base,Kraken: Kraken 110,cex,spellbook-cex-evms,2025-04-28
0x7a2e4aa4f2f6ab66594fff84dcabac67fb9773c8,bsc,Kraken: Kraken 110,cex,spellbook-cex-evms,2025-04-28
0x479011b0cb148fd7cd0c3cca0c32f9c6777e577a,eth,Kraken: Kraken 111,cex,spellbook-cex-evms,2025-04-28
0x479011b0cb148fd7cd0c3cca0c32f9c6777e577a,base,Kraken: Kraken 111,cex,spellbook-cex-evms,2025-04-28
0x479011b0cb148fd7cd0c3cca0c32f9c6777e577a,bsc,Kraken: Kraken 111,cex,spellbook-cex-evms,2025-04-28
0x1d0065d367da1919cd597d25f91a97b6039428c5,eth,Kraken: Kraken 112,cex,spellbook-cex-evms,2025-04-28
0x1d0065d367da1919cd597d25f91a97b6039428c5,base,Kraken: Kraken 112,cex,spellbook-cex-evms,2025-04-28
0x1d0065d367da1919cd597d25f91a97b6039428c5,bsc,Kraken: Kraken 112,cex,spellbook-cex-evms,2025-04-28
0x501d09d60a7431fa524f80b55ef7572e037fac2c,eth,Kraken: Kraken 113,cex,spellbook-cex-evms,2025-04-28
0x501d09d60a7431fa524f80b55ef7572e037fac2c,base,Kraken: Kraken 113,cex,spellbook-cex-evms,2025-04-28
0x501d09d60a7431fa524f80b55ef7572e037fac2c,bsc,Kraken: Kraken 113,cex,spellbook-cex-evms,2025-04-28
0x3d447db5366c5ec22079597ff9dec7bf4429a3e4,eth,Kraken: Kraken 114,cex,spellbook-cex-evms,2025-04-28
0x3d447db5366c5ec22079597ff9dec7bf4429a3e4,base,Kraken: Kraken 114,cex,spellbook-cex-evms,2025-04-28
0x3d447db5366c5ec22079597ff9dec7bf4429a3e4,bsc,Kraken: Kraken 114,cex,spellbook-cex-evms,2025-04-28
0x6a68d4acff1a1dacc80e4ae653543e0d2402803e,eth,Kraken: Kraken 115,cex,spellbook-cex-evms,2025-04-28
0x6a68d4acff1a1dacc80e4ae653543e0d2402803e,base,Kraken: Kraken 115,cex,spellbook-cex-evms,2025-04-28
0x6a68d4acff1a1dacc80e4ae653543e0d2402803e,bsc,Kraken: Kraken 115,cex,spellbook-cex-evms,2025-04-28
0x675938d86a6a4651b6dbba7529117fb0b557ccf2,eth,Kraken: Kraken 116,cex,spellbook-cex-evms,2025-04-28
0x675938d86a6a4651b6dbba7529117fb0b557ccf2,base,Kraken: Kraken 116,cex,spellbook-cex-evms,2025-04-28
0x675938d86a6a4651b6dbba7529117fb0b557ccf2,bsc,Kraken: Kraken 116,cex,spellbook-cex-evms,2025-04-28
0x10eff6869391417bf83770e6245d298ed58ded02,eth,Kraken: Kraken 117,cex,spellbook-cex-evms,2025-04-28
0x10eff6869391417bf83770e6245d298ed58ded02,base,Kraken: Kraken 117,cex,spellbook-cex-evms,2025-04-28
0x10eff6869391417bf83770e6245d298ed58ded02,bsc,Kraken: Kraken 117,cex,spellbook-cex-evms,2025-04-28
0x5203aeaaee721195707b01e613b6c3259b3a5cf6,eth,Kraken: Kraken 118,cex,spellbook-cex-evms,2025-04-28
0x5203aeaaee721195707b01e613b6c3259b3a5cf6,base,Kraken: Kraken 118,cex,spellbook-cex-evms,2025-04-28
0x5203aeaaee721195707b01e613b6c3259b3a5cf6,bsc,Kraken: Kraken 118,cex,spellbook-cex-evms,2025-04-28
0xb3be595ab898568567d08b3f179443a19e034d50,eth,Kraken: Kraken 119,cex,spellbook-cex-evms,2025-04-28
0xb3be595ab898568567d08b3f179443a19e034d50,base,Kraken: Kraken 119,cex,spellbook-cex-evms,2025-04-28
0xb3be595ab898568567d08b3f179443a19e034d50,bsc,Kraken: Kraken 119,cex,spellbook-cex-evms,2025-04-28
0x6d59ce5dc31afbae39ba56bee787f3b00b0d1d88,eth,Kraken: Kraken 120,cex,spellbook-cex-evms,2025-04-28
0x6d59ce5dc31afbae39ba56bee787f3b00b0d1d88,base,Kraken: Kraken 120,cex,spellbook-cex-evms,2025-04-28
0x6d59ce5dc31afbae39ba56bee787f3b00b0d1d88,bsc,Kraken: Kraken 120,cex,spellbook-cex-evms,2025-04-28
0xc0fce7361f72227972562b3c87812e1dea1c9cac,eth,Kraken: Kraken 121,cex,spellbook-cex-evms,2025-04-28
0xc0fce7361f72227972562b3c87812e1dea1c9cac,base,Kraken: Kraken 121,cex,spellbook-cex-evms,2025-04-28
0xc0fce7361f72227972562b3c87812e1dea1c9cac,bsc,Kraken: Kraken 121,cex,spellbook-cex-evms,2025-04-28
0xf510dde022a655e7e3189cdf67687e7ffcd80d91,eth,Kraken: Kraken 122,cex,spellbook-cex-evms,2025-04-28
0xf510dde022a655e7e3189cdf67687e7ffcd80d91,base,Kraken: Kraken 122,cex,spellbook-cex-evms,2025-04-28
0xf510dde022a655e7e3189cdf67687e7ffcd80d91,bsc,Kraken: Kraken 122,cex,spellbook-cex-evms,2025-04-28
0xe2d6ae60244376c311cd4f54a8455ed18977134a,eth,Kraken: Kraken 123,cex,spellbook-cex-evms,2025-04-28
0xe2d6ae60244376c311cd4f54a8455ed18977134a,base,Kraken: Kraken 123,cex,spellbook-cex-evms,2025-04-28
0xe2d6ae60244376c311cd4f54a8455ed18977134a,bsc,Kraken: Kraken 123,cex,spellbook-cex-evms,2025-04-28
0xdbad7f38cac7ff6521d3acf242349dfbb5fa965d,eth,Kraken: Kraken 124,cex,spellbook-cex-evms,2025-04-28
0xdbad7f38cac7ff6521d3acf242349dfbb5fa965d,base,Kraken: Kraken 124,cex,spellbook-cex-evms,2025-04-28
0xdbad7f38cac7ff6521d3acf242349dfbb5fa965d,bsc,Kraken: Kraken 124,cex,spellbook-cex-evms,2025-04-28
0x60637c83bd6aea40d637d91cca8d724272b2d5fa,eth,Kraken: Kraken 125,cex,spellbook-cex-evms,2025-04-28
0x60637c83bd6aea40d637d91cca8d724272b2d5fa,base,Kraken: Kraken 125,cex,spellbook-cex-evms,2025-04-28
0x60637c83bd6aea40d637d91cca8d724272b2d5fa,bsc,Kraken: Kraken 125,cex,spellbook-cex-evms,2025-04-28
0xdfb321988b6a7e0c7f427d3b237591212d8b1005,eth,Kraken: Kraken 126,cex,spellbook-cex-evms,2025-04-28
0xdfb321988b6a7e0c7f427d3b237591212d8b1005,base,Kraken: Kraken 126,cex,spellbook-cex-evms,2025-04-28
0xdfb321988b6a7e0c7f427d3b237591212d8b1005,bsc,Kraken: Kraken 126,cex,spellbook-cex-evms,2025-04-28
0xf103ddb6005736f3bb0d959f1419656792f9807d,eth,Kraken: Kraken 127,cex,spellbook-cex-evms,2025-04-28
0xf103ddb6005736f3bb0d959f1419656792f9807d,base,Kraken: Kraken 127,cex,spellbook-cex-evms,2025-04-28
0xf103ddb6005736f3bb0d959f1419656792f9807d,bsc,Kraken: Kraken 127,cex,spellbook-cex-evms,2025-04-28
0xf47b5defcd9642accf321f38c4ed319e4efeb47c,eth,Kraken: Kraken 128,cex,spellbook-cex-evms,2025-04-28
0xf47b5defcd9642accf321f38c4ed319e4efeb47c,base,Kraken: Kraken 128,cex,spellbook-cex-evms,2025-04-28
0xf47b5defcd9642accf321f38c4ed319e4efeb47c,bsc,Kraken: Kraken 128,cex,spellbook-cex-evms,2025-04-28
0xa0dfe02e17b6f82c10bc04fdfc0dec8e8e53b309,eth,Kraken: Kraken 129,cex,spellbook-cex-evms,2025-04-28
0xa0dfe02e17b6f82c10bc04fdfc0dec8e8e53b309,base,Kraken: Kraken 129,cex,spellbook-cex-evms,2025-04-28
0xa0dfe02e17b6f82c10bc04fdfc0dec8e8e53b309,bsc,Kraken: Kraken 129,cex,spellbook-cex-evms,2025-04-28
0x68ee447f886fa729f2e8723296572a93932affca,eth,Kraken: Kraken 130,cex,spellbook-cex-evms,2025-04-28
0x68ee447f886fa729f2e8723296572a93932affca,base,Kraken: Kraken 130,cex,spellbook-cex-evms,2025-04-28
0x68ee447f886fa729f2e8723296572a93932affca,bsc,Kraken: Kraken 130,cex,spellbook-cex-evms,2025-04-28
0x3dce541d185e6893e53b2f817cf435cc28291713,eth,Kraken: Kraken 131,cex,spellbook-cex-evms,2025-04-28
0x3dce541d185e6893e53b2f817cf435cc28291713,base,Kraken: Kraken 131,cex,spellbook-cex-evms,2025-04-28
0x3dce541d185e6893e53b2f817cf435cc28291713,bsc,Kraken: Kraken 131,cex,spellbook-cex-evms,2025-04-28
0x8e82c551f4f1bbc8802800d5ed8de03c0be845de,eth,Kraken: Kraken 132,cex,spellbook-cex-evms,2025-04-28
0x8e82c551f4f1bbc8802800d5ed8de03c0be845de,base,Kraken: Kraken 132,cex,spellbook-cex-evms,2025-04-28
0x8e82c551f4f1bbc8802800d5ed8de03c0be845de,bsc,Kraken: Kraken 132,cex,spellbook-cex-evms,2025-04-28
0xb930776e755d470b023df39006e8eb13336f47b8,eth,Kraken: Kraken 133,cex,spellbook-cex-evms,2025-04-28
0xb930776e755d470b023df39006e8eb13336f47b8,base,Kraken: Kraken 133,cex,spellbook-cex-evms,2025-04-28
0xb930776e755d470b023df39006e8eb13336f47b8,bsc,Kraken: Kraken 133,cex,spellbook-cex-evms,2025-04-28
0x108a745ce1faea55ebc09aa217b554a7a7e865b2,eth,Kraken: Kraken 134,cex,spellbook-cex-evms,2025-04-28
0x108a745ce1faea55ebc09aa217b554a7a7e865b2,base,Kraken: Kraken 134,cex,spellbook-cex-evms,2025-04-28
0x108a745ce1faea55ebc09aa217b554a7a7e865b2,bsc,Kraken: Kraken 134,cex,spellbook-cex-evms,2025-04-28
0x618a9141045db7b2e28b3edda56bfbeee0e65ec1,eth,Kraken: Kraken 135,cex,spellbook-cex-evms,2025-04-28
0x618a9141045db7b2e28b3edda56bfbeee0e65ec1,base,Kraken: Kraken 135,cex,spellbook-cex-evms,2025-04-28
0x618a9141045db7b2e28b3edda56bfbeee0e65ec1,bsc,Kraken: Kraken 135,cex,spellbook-cex-evms,2025-04-28
0xfa820671257a3bf42379c7c4deeaf2f05500a3e4,eth,Kraken: Kraken 136,cex,spellbook-cex-evms,2025-04-28
0xfa820671257a3bf42379c7c4deeaf2f05500a3e4,base,Kraken: Kraken 136,cex,spellbook-cex-evms,2025-04-28
0xfa820671257a3bf42379c7c4deeaf2f05500a3e4,bsc,Kraken: Kraken 136,cex,spellbook-cex-evms,2025-04-28
0x01b8629d722d451ba9dd0a539c2ba11b6dbe68b8,eth,Kraken: Kraken 137,cex,spellbook-cex-evms,2025-04-28
0x01b8629d722d451ba9dd0a539c2ba11b6dbe68b8,base,Kraken: Kraken 137,cex,spellbook-cex-evms,2025-04-28
